ensemble_size,ensemble_dir,filters,kernels,strides,model_config,logit_total_bits,activation_total_bits,val_loss,val_accuracy,num_parameters
1,model_223,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,8,1.0408445596694946,0.6610000133514404,74945
1,model_224,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,2,2.30259108543396,0.10000000149011612,118993
1,model_225,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,2,2.30259108543396,0.10000000149011612,118993
1,model_226,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,2,1.1144790649414062,0.6935999989509583,118993
1,model_227,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,2,1.05069899559021,0.6830000281333923,118993
1,model_228,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,4,2.30259108543396,0.10000000149011612,118993
1,model_229,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,4,2.3061916828155518,0.10000000149011612,118993
1,model_230,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,4,1.3759223222732544,0.5896999835968018,118993
1,model_231,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,4,1.0979442596435547,0.6546000242233276,118993
1,model_232,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,6,2.30259108543396,0.10000000149011612,118993
1,model_233,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,6,2.30259108543396,0.10000000149011612,118993
1,model_234,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,6,1.1137672662734985,0.6610999703407288,118993
1,model_235,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,6,1.0658046007156372,0.6886000037193298,118993
1,model_236,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,8,2.30259108543396,0.10000000149011612,118993
1,model_237,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,8,2.3653502464294434,0.10000000149011612,118993
1,model_238,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,8,1.1093703508377075,0.6751999855041504,118993
1,model_239,"[16, 16, 32, 32, 64, 64]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32, 64, 64], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,8,1.082797646522522,0.6531999707221985,118993
1,model_240,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,2,2.30259108543396,0.10000000149011612,235697
1,model_241,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,2,2.30259108543396,0.10000000149011612,235697
1,model_242,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,2,1.235195279121399,0.6402000188827515,235697
1,model_243,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,2,1.0848053693771362,0.6870999932289124,235697
1,model_244,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,4,2.30259108543396,0.10000000149011612,235697
1,model_245,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,4,2.250995635986328,0.1517000049352646,235697
1,model_246,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,4,1.1345933675765991,0.671999990940094,235697
1,model_247,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,4,1.1620677709579468,0.6420999765396118,235697
1,model_248,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,6,2.30259108543396,0.10000000149011612,235697
1,model_249,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,6,2.302616834640503,0.10000000149011612,235697
1,model_250,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,6,1.1201411485671997,0.6870999932289124,235697
1,model_251,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,6,1.0833263397216797,0.6579999923706055,235697
1,model_252,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,8,2.30259108543396,0.10000000149011612,235697
1,model_253,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,8,2.30259108543396,0.10000000149011612,235697
1,model_254,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,8,1.1301392316818237,0.6909000277519226,235697
1,model_255,"[24, 24, 48, 48, 96, 96]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48, 96, 96], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,8,1.0685354471206665,0.7038999795913696,235697
